ticker,date,ebitda,earningsPerShare,profitMargin,beta,revenue,targetPrice
SRTS,2024-12-05,8772000,0.57,0.18273,1.045,36366000,11.5
SRZN,2024-12-05,-25022000,-16.94,,,10000000,33.0
SSB,2024-12-05,,6.48,0.29827,0.658,1667614976,112.875
SSBI,2024-12-05,,0.73,0.15368,0.641,31552000,
SSBK,2024-12-05,,3.51,0.37383,0.216,87115000,41.5
SSD,2024-12-05,511176000,7.55,0.14509,1.32,2216420096,197.66667
SSKN,2024-12-05,80000,-2.6,-0.25402,1.323,32730000,16.0
SSNC,2024-12-05,1934099968,2.79,0.122609995,1.385,5763899904,84.56545
SSP,2024-12-05,470081984,-3.09,-0.085489996,1.673,2397161984,5.2
SSRM,2024-12-05,-31397000,-2.38,-0.44129002,0.942,1098328064,6.2625
SSSS,2024-12-05,,-1.93,,1.423,5903895,7.05
SST,2024-12-05,-20161000,-1.11,-0.24184999,1.352,364449984,5.0
SSTI,2024-12-05,5316000,-0.1,-0.01393,1.168,104665000,20.5
SSTK,2024-12-05,144480000,1.02,0.0403,1.102,902174976,48.25
SSY,2024-12-05,-1769000,-0.33,-0.02301,,31808000,
SSYS,2024-12-05,-23706000,-1.32,-0.18976,1.216,600561024,11.8
ST,2024-12-05,787636992,-0.52,-0.03257,1.253,4017568000,40.41125
STAA,2024-12-05,33086000,0.44,0.06382,0.615,341224000,42.61273
STAF,2024-12-05,-10631000,-36.6,-0.13776,0.499,180258000,6.0
STBA,2024-12-05,,3.51,0.35012,0.789,386292000,41.5
STBX,2024-12-05,-6565423,-2.4,-1.03331,1.978,12213183,
STC,2024-12-05,181407808,2.12,0.02465,1.229,2408952832,80.5
STCN,2024-12-05,12841000,3.11,0.50532,0.201,174108992,
STE,2024-12-05,1325649024,5.95,0.08164,0.851,5325524992,249.39
STEL,2024-12-05,,2.19,0.26686,0.82,438640000,29.6
STEM,2024-12-05,-134736992,-5.23,,1.651,256183008,1.78077
STEP,2024-12-05,233456992,0.61,0.05193,1.265,800275968,70.07143
STFS,2024-12-05,,0.14,0.12507,,69538248,
STGW,2024-12-05,270934016,,0.00011,1.611,2707403008,8.65625
STHO,2024-12-05,-16827000,6.16,0.69584,,117752000,
STI,2024-12-05,-7541804,-0.37,,0.443,6644,
STIM,2024-12-05,-24646000,-1.22,-0.45061,2.216,72065000,2.66667
STKL,2024-12-05,70586000,-0.07,-0.027390001,1.824,711683008,10.16667
STKS,2024-12-05,50906000,-0.8,-0.02447,2.41,541400000,5.0
STLA,2024-12-05,21805000704,4.57,0.07547,1.238,176192995328,18.72714
STLD,2024-12-05,2689149952,11.13,0.09799,1.325,17901674496,140.78847
STN,2024-12-05,765900032,2.18,0.061929997,0.817,5630400000,
STNE,2024-12-05,6068261888,1.05,0.16686001,2.29,12346332160,92.13735
STNG,2024-12-05,876211968,13.97,0.52395,0.166,1376295040,80.18182
STOK,2024-12-05,-115030000,-2.08,,0.948,16743000,22.28571
STR,2024-12-05,536395008,-0.05,-0.0061299996,1.31,618668032,27.71429
STRA,2024-12-05,214810000,5.25,0.10442001,0.576,1211175936,121.66667
STRL,2024-12-05,324268992,5.9,0.0877,1.152,2102900992,191.5
STRM,2024-12-05,-6431000,-4.8,-0.9272,1.642,20301000,22.49999
STRO,2024-12-05,-122962000,-1.55,-0.77011,,160955008,12.0
STRR,2024-12-05,-6478000,-1.96,-0.14646,0.097,47147000,10.0
STRS,2024-12-05,-74000,0.19,-0.020450002,1.214,42935000,
STRT,2024-12-05,33200000,3.94,0.02928,1.152,541411968,45.0
STRW,2024-12-05,90624000,0.51,0.029830001,0.053,112050000,14.0
STSS,2024-12-05,-8219627,-8.24,,1.189,,
STT,2024-12-05,,6.38,0.16847,1.48,12547999744,100.6
STTK,2024-12-05,-86318000,-1.53,,1.863,4124000,1.2
STVN,2024-12-05,230412992,0.45,0.10483,0.584,1094080000,26.14678
STX,2024-12-05,1211000064,3.87,0.11342,1.07,7264999936,117.8405
STXS,2024-12-05,-21870000,-0.27,-0.85789,1.551,25143000,4.5
STZ,2024-12-05,3887300096,3.12,0.05687,0.893,10190799872,290.4675
SU,2024-12-05,16922999808,4.42,0.15731,1.464,50967998464,62.387
SUGP,2024-12-05,12487192,0.1,0.061979998,,158492752,
SUM,2024-12-05,842593024,0.85,0.03925,1.142,3754546944,52.09538
SUNS,2024-12-05,,,0.95865,,734226,17.5
SUP,2024-12-05,92357000,-3.94,-0.05614,3.501,1265636992,6.0
SUPN,2024-12-05,144028992,1.07,0.09159,0.866,651971968,39.25
SURG,2024-12-05,-231331,-1.18,-0.01359,1.392,112993792,6.0
SUUN,2024-12-05,693956,-0.13,-0.059510004,,58377132,7.4
SVA,2024-12-05,,,,,,3.52
SVCO,2024-12-05,-28503000,-1.74,-0.84349996,,54307000,16.0
SVII,2024-12-05,,0.36,,-0.013,,
SVM,2024-12-05,111642000,0.29,0.23070998,1.158,241356992,6.0
SVMH,2024-12-05,-11361467,-4.23,,-0.381,42538,
SVRA,2024-12-05,-88725000,-0.43,,1.017,,9.78571
SVT,2024-12-05,2206000,0.05,0.00299,,47487000,
SVV,2024-12-05,203034000,0.46,0.04926,,1518397056,12.5
SW,2024-12-05,2172999936,0.72,0.01345,1.034,16432000000,59.20833
SWAG,2024-12-05,357712,,0.00046,2.155,75893872,
SWBI,2024-12-05,75938192,0.74,0.06743,0.926,509924000,18.66667
SWI,2024-12-05,264067008,0.22,0.04926,0.95,784724992,13.78571
SWIM,2024-12-05,65541000,0.1,0.0223,1.875,512113984,6.41667
SWIN,2024-12-05,,-0.33,-1.3255701,,3437000,4.74
SWK,2024-12-05,1663699968,-1.24,-0.0133299995,1.255,15381699584,103.69133
SWKH,2024-12-05,,0.84,0.45946,0.364,25767000,22.0
SWKS,2024-12-05,1136199936,3.69,0.17848,1.205,4371800064,96.74476
SWTX,2024-12-05,-292263008,-3.89,-2.03087,0.792,135487008,67.33333
SWVL,2024-12-05,-8003758,0.37,0.13375,0.195,22852264,
SWX,2024-12-05,892185984,2.5,0.0344,0.373,5209839104,78.5
SXC,2024-12-05,268100000,1.01,0.043649998,1.002,1970000000,12.0
SXI,2024-12-05,138386000,6.13,0.10258,1.026,706324992,217.9
SXT,2024-12-05,247276992,2.09,0.05799,0.755,1530109952,86.5
SXTC,2024-12-05,-1889046,-3.57,-1.6067101,1.163,1928497,
SXTP,2024-12-05,-8893385,-9.64,,,441255,3.4
SYBT,2024-12-05,,3.63,0.32184,0.825,331807008,74.4
SYBX,2024-12-05,-35997000,-1.5,,0.844,3170000,1.0
SYF,2024-12-05,,7.7,0.35139,1.593,9006999552,65.10619
SYK,2024-12-05,5693000192,9.32,0.16337,0.92,21973999616,399.49
SYM,2024-12-05,-80938000,-0.08,-0.01026,1.813,1676500992,36.53333
SYNA,2024-12-05,48400000,4.01,0.16143,1.468,979400000,93.14286
SYNX,2024-12-05,-143000,-0.23,-0.12019,,9893000,
SYPR,2024-12-05,1954000,-0.13,-0.02754,1.012,139390000,
SYRA,2024-12-05,-4181773,-0.64,-0.549,,7741558,1.8
SYRE,2024-12-05,-194508992,-37.9,,2.91,,58.625
SYRS,2024-12-05,-110180000,-3.07,,1.592,386000,1.0
SYTA,2024-12-05,-12019604,65.55,-2.69066,1.093,7968794,
SYY,2024-12-05,4410999808,3.89,0.024360001,1.2,79707996160,84.08133
T,2024-12-05,42773000192,1.23,0.07419,0.73,122059997184,25.1156
TAC,2024-12-05,1144999936,0.27,0.07488,0.917,2791000064,
TACT,2024-12-05,-1989000,-0.2,-0.0424,1.747,46418000,6.75
TAIT,2024-12-05,546000,0.23,0.31998,0.471,4719000,
TALK,2024-12-05,-6714000,-0.01,-0.0075700004,1.106,181291008,5.0
TALO,2024-12-05,1238753024,0.63,0.03955,1.931,1871459968,16.13636
TANH,2024-12-05,2134747,2.02,0.11798,0.444,47318420,
TAOP,2024-12-05,3732984,1.1,0.03987,0.693,42636172,
TAP,2024-12-05,2418400000,4.44,0.08028,0.827,11682199552,61.64857
TAP-A,2024-12-05,2418400000,4.44,0.08028,0.827,11682199552,
TARA,2024-12-05,-43901000,-2.64,,1.786,,29.5
TARS,2024-12-05,-139458000,-3.75,-1.03643,,129621000,65.33333
TASK,2024-12-05,171880992,0.58,0.0558,2.29,955006976,18.0
TATT,2024-12-05,13677000,0.73,0.05489,0.884,132385000,30.0
TAYD,2024-12-05,12092677,2.91,0.21215001,1.04,46277036,
TBBB,2024-12-05,1777737984,0.12,-0.00671,,49999372288,699.6058
TBBK,2024-12-05,,3.96,0.43566,1.462,472068000,59.66667
TBI,2024-12-05,427000,-3.83,-0.06967,1.492,1673611008,11.0
TBLA,2024-12-05,89268000,-0.1,-0.01958,1.284,1694953984,5.33333
TBMC,2024-12-05,,0.17,,,,
TBN,2024-12-05,-22047076,-2.36,,,,40.8
TBNK,2024-12-05,,-0.26,-0.0619,0.608,36203000,12.47
TBPH,2024-12-05,-38236000,-1.03,-0.78176004,0.251,63192000,13.2
TBRG,2024-12-05,11171000,-4.09,-0.17724001,0.611,337673984,16.0
TCBI,2024-12-05,,0.2,0.03223,1.127,826515008,83.30769
TCBK,2024-12-05,,3.36,0.28902,0.549,387200000,50.0
TCBS,2024-12-05,,-0.73,-0.22615999,0.005,9785000,
TCBX,2024-12-05,,2.56,0.27454,0.653,158911008,36.0
TCI,2024-12-05,8595000,0.38,0.06409,0.597,49821000,
TCMD,2024-12-05,28168000,0.65,0.054190002,1.173,285051008,24.0
TCPC,2024-12-05,,-0.55,-0.15218,1.513,249036768,8.5
TCRT,2024-12-05,-12579000,-315.39,,-0.496,7000,
TCRX,2024-12-05,-114789000,-0.95,,0.782,9362000,12.57143
TCS,2024-12-05,13114000,-29.86,-0.12339,1.087,799372032,10.0
TCX,2024-12-05,-5192000,-8.29,-0.25484,0.857,356135008,
TD,2024-12-05,,3.07,0.15716,0.822,52309000192,86.176
TDC,2024-12-05,315000000,0.85,0.04561,0.798,1798000000,32.9
TDG,2024-12-05,3888000000,25.63,0.21587,1.423,7939999744,1509.5343
TDOC,2024-12-05,66185000,-5.78,-0.3791,0.9,2589609984,10.9
TDS,2024-12-05,1142000000,-5.4,-0.10722999,0.783,5036000256,45.5
TDUP,2024-12-05,-41461000,-0.64,-0.22275999,0.751,313756992,2.5
TDW,2024-12-05,432904000,3.41,0.13919,1.149,1303408000,86.85714
TDY,2024-12-05,1346000000,19.73,0.16876,1.007,5592699904,533.239
TEAM,2024-12-05,-43705000,-1.52,-0.085889995,0.711,4568608768,261.5244
TECH,2024-12-05,308515008,0.95,0.12864,1.278,1171582976,85.24846
TECK,2024-12-05,6736999936,2.07,0.02942,1.361,16657000448,66.94017
TECX,2024-12-05,-52017000,-3.07,,,,72.25
TEL,2024-12-05,3761999872,10.34,0.20151,1.328,15845000192,167.07158
TELA,2024-12-05,-44711000,-1.69,-0.60486,0.968,68649000,9.2
TELO,2024-12-05,,-0.78,,,,12.15
TEM,2024-12-05,-656155008,-5.16,-1.16057,,640441984,57.14286
TEN,2024-12-05,392840000,5.47,0.23513001,-0.158,822542976,27.0
TENB,2024-12-05,15062000,-0.51,-0.06816,0.832,877596032,48.25053
TENX,2024-12-05,-13029204,-13.05,,2.154,,16.3
TER,2024-12-05,640716992,3.14,0.18745,1.515,2737594880,134.62389
TERN,2024-12-05,-99655000,-1.18,,,,19.0625
TETE,2024-12-05,,0.05,,0.005,,
TEX,2024-12-05,646300032,6.85,0.09083,1.534,5108499968,57.27273
TFC,2024-12-05,,-4.86,-0.10678001,1.035,14497000448,48.86476
TFFP,2024-12-05,-19006206,-5.5,,1.316,1202586,
TFII,2024-12-05,1127517952,5.49,0.056700002,1.375,8288621056,163.58333
TFIN,2024-12-05,,0.8,0.054970004,1.185,398012000,81.0
TFPM,2024-12-05,80625000,-0.27,-0.22152,-0.227,246516992,20.33333
TFSL,2024-12-05,,0.28,0.26124,0.689,304660000,14.75
TFX,2024-12-05,644953984,5.04,0.07847,1.177,3025824000,245.00923
TG,2024-12-05,47222000,-0.8,-0.03827,0.842,717366016,
TGAA,2024-12-05,,0.14,,0.013,,
TGB,2024-12-05,140187008,0.11,0.07717,,593987968,3.7065532
TGI,2024-12-05,156768000,-0.16,0.43695998,2.485,1212052992,18.48
TGL,2024-12-05,-5945075,-0.19,-0.29849002,-0.594,22066828,
TGLS,2024-12-05,239002000,3.2,0.17822,1.869,845211008,83.25
TGNA,2024-12-05,777000000,2.86,0.16747999,0.5,2957296128,21.1
TGT,2024-12-05,9230999552,9.43,0.04182,1.242,107300003840,141.54813
TGTX,2024-12-05,-408000,-0.1,-0.054250002,2.193,264790000,38.66667
TH,2024-12-05,213854000,0.87,0.22529,2.098,428804000,10.5
THAR,2024-12-05,,61.01,,1.445,,
THC,2024-12-05,4028000000,31.57,0.14906,2.15,20971999232,182.61
THCH,2024-12-05,-268442720,-0.56,-0.43519002,0.33,1526574208,
THCP,2024-12-05,,-0.04,,0.004,,
THFF,2024-12-05,,3.69,0.22856002,0.472,190119008,49.5
THG,2024-12-05,513500000,10.1,0.05921,0.705,6181899776,172.33333
THM,2024-12-05,,-0.02,,1.176,,
THO,2024-12-05,701032000,3.92,0.02642,1.663,10043408384,106.55556
THR,2024-12-05,92506000,1.29,0.08894,1.066,493855008,35.0
THRD,2024-12-05,-52789000,-0.97,,2.861,,19.0
THRM,2024-12-05,181132992,2.12,0.04606,1.438,1470142976,61.0
THRY,2024-12-05,123644000,-9.7,-0.38873002,0.985,873723008,24.6
THS,2024-12-05,310100000,-0.48,-0.00723,0.235,3359099904,33.33333
THTX,2024-12-05,14398000,-0.04,-0.03745,1.725,84316000,5.348
TIGO,2024-12-05,2235000064,0.92,0.027,1.229,5850999808,33.42975
TIL,2024-12-05,-66022000,-11.56,,1.738,,100.33333
TILE,2024-12-05,181951008,1.44,0.06489,1.978,1305766016,27.33333
TIPT,2024-12-05,194624992,0.98,0.02049,1.291,1985629952,
TIRX,2024-12-05,-4019660,-4.77,,0.856,697733,
TISI,2024-12-05,37028000,-12.29,-0.063540004,,853107008,
TITN,2024-12-05,162004992,1.35,0.02111,1.251,2808622080,17.8
TIVC,2024-12-05,-6687000,5.37,,2.412,1113000,
TIXT,2024-12-05,355000000,-0.04,0.01166,0.687,2659000064,4.47917
TJX,2024-12-05,7125000192,4.24,0.08563,0.893,55623000064,128.91455
TK,2024-12-05,456449984,1.51,0.11045,0.528,1303000064,
TKNO,2024-12-05,-22663000,-0.72,-0.87165,0.359,36347000,7.5
TKO,2024-12-05,655696000,-0.44,-0.0097,,2776140032,139.875
TKR,2024-12-05,799200000,4.82,0.07411,1.427,4590600192,87.0
TLF,2024-12-05,4591000,0.29,0.042680003,0.705,74948000,5.505
TLGY,2024-12-05,,0.16,,0.01,,
TLN,2024-12-05,596000000,,0.40523,,2104999936,239.5
TLPH,2024-12-05,-16051000,-0.7,,0.305,398000,4.16667
TLRY,2024-12-05,31123000,-0.27,-0.26184,2.188,812036992,2.2
TLS,2024-12-05,-38112000,-0.7,-0.40802,0.95,122959000,5.4
TLSA,2024-12-05,-15788000,-0.13,,0.178,,
TLSI,2024-12-05,-51704000,-1.92,-2.19708,0.497,24736000,11.91667
TLYS,2024-12-05,-8497000,-1.38,-0.06646,1.633,618217984,5.5
TMC,2024-12-05,-90372000,-0.33,,1.69,,4.1
TMCI,2024-12-05,-54627000,-0.99,-0.30328,0.24,202860992,7.5
TMDX,2024-12-05,51138000,0.93,0.08137,2.071,401089984,123.0
TMHC,2024-12-05,1168215040,7.55,0.103870004,1.968,7831512064,83.21429
TMO,2024-12-05,10581999616,15.97,0.14479999,0.792,42369998848,653.94
TMP,2024-12-05,,4.64,0.23115,0.66,286367008,83.0
TMQ,2024-12-05,-6276000,-0.06,,1.359,,2.252
TMTC,2024-12-05,,-0.24,,,,
TMUS,2024-12-05,30663999488,8.78,0.12964,0.496,80005996544,241.50963
TNC,2024-12-05,188200000,5.67,0.08517,0.997,1269200000,129.5
TNDM,2024-12-05,-130696896,-1.94,-0.14840001,1.367,854350976,51.25
TNET,2024-12-05,392000000,5.23,0.0529,1.197,4972000256,96.5
TNFA,2024-12-05,,-13.54,,2.674,,
TNGX,2024-12-05,-137202000,-1.15,-2.84432,0.879,43383000,11.5
TNK,2024-12-05,459263008,12.18,0.35438,-0.334,1191501952,65.85714
TNL,2024-12-05,864000000,5.41,0.10995,1.632,3828999936,55.25
TNON,2024-12-05,-13569000,287.92,,2.162,3372000,8.0
TNXP,2024-12-05,-90770000,-80.39,,2.077,12458000,20.5
TNYA,2024-12-05,-114182000,-1.44,,2.347,,18.75
TOI,2024-12-05,-57338000,-0.77,-0.19814,0.616,361067008,
TOL,2024-12-05,2126007040,14.49,0.14633,1.671,10533425152,159.12471
TOMZ,2024-12-05,-1808921,-0.12,-0.29848,-2.779,8197404,3.5
TOON,2024-12-05,-20778000,-1.13,-1.61369,2.698,33320000,
TOP,2024-12-05,,0.03,0.13084,-1.931,8037105,
TOPS,2024-12-05,40583000,-13.56,0.026600001,1.74,83870000,
TORO,2024-12-05,3680124,2.88,2.47751,,34934316,
TOST,2024-12-05,2000000,-0.09,-0.01052,1.746,4657999872,38.608
TOVX,2024-12-05,-21399000,-32.59,,1.338,,90.5
TOWN,2024-12-05,,2.0,0.22222,0.907,671843968,39.25
TOYO,2024-12-05,50446288,0.71,0.15645,0.003,200455392,
TPB,2024-12-05,97505000,2.49,0.11602,0.63,409407008,65.0
TPC,2024-12-05,15978000,-2.52,-0.03079,1.502,4280743936,40.0
TPCS,2024-12-05,-539009,-0.91,-0.24761999,0.21,32205714,
TPET,2024-12-05,-6162778,-4.4,,,135975,
TPG,2024-12-05,204084000,-0.33,0.00695,1.484,3406804992,65.92857
TPH,2024-12-05,615881024,4.81,0.10262,1.603,4498697216,48.4
TPIC,2024-12-05,-117596000,-0.15,-0.19222,1.931,1301740032,3.97273
TPL,2024-12-05,548542016,19.43,0.65343004,1.589,686696000,
TPR,2024-12-05,1439500032,3.45,0.12116,1.556,6665500160,62.11111
TPST,2024-12-05,-31246000,-1.53,,-2.776,,18.75
TPVG,2024-12-05,,0.2,0.09054,1.803,115271000,7.91667
TPX,2024-12-05,769200000,2.19,0.0796,1.604,4893499904,61.75
TR,2024-12-05,130349000,1.31,0.12889,0.178,727121024,
TRAK,2024-12-05,5900055,0.3,0.29131,0.785,20453320,24.0
TRAW,2024-12-05,-20630000,-135.78,,1.412,226000,6.0
TRC,2024-12-05,-9356000,-0.01,-0.0056800004,0.594,40118000,26.25
TRDA,2024-12-05,61300000,1.44,0.25531,-0.265,215232000,25.57
TREE,2024-12-05,42330000,-2.72,-0.047199998,2.123,773049984,67.875
TREX,2024-12-05,372158016,2.19,0.20225,1.49,1179566976,80.44118
TRGP,2024-12-05,4021700096,5.53,0.07774,2.237,16215700480,196.17381
TRI,2024-12-05,2066000000,4.93,0.32119,0.394,7164000256,166.27846
TRIN,2024-12-05,,1.7,0.42621,0.614,205164000,15.59375
TRIP,2024-12-05,162000000,0.26,0.01985,1.363,1814000000,17.38235
TRMB,2024-12-05,737699968,5.98,0.40668,1.489,3632300032,82.30222
TRMD,2024-12-05,861435008,7.72,0.43820998,-0.063,1641592960,34.0
TRMK,2024-12-05,,0.57,0.36506,0.71,555585984,39.75
TRML,2024-12-05,-78775000,-2.49,,,,58.5
TRN,2024-12-05,744200000,2.25,0.053049996,1.382,3247699968,36.5
TRNR,2024-12-05,-31673000,-4516.0,,,1473000,
TRNS,2024-12-05,37398000,2.03,0.06626,0.692,270612000,123.3725
TROO,2024-12-05,314000,-0.02,-0.48165,1.728,3569000,
TROW,2024-12-05,2648399872,9.13,0.30354,1.423,6911099904,114.14286
TROX,2024-12-05,459000000,-0.47,0.01362,1.647,3084000000,15.25
TRP,2024-12-05,9726999552,3.49,0.31153,0.816,16647000064,61.839
TRS,2024-12-05,112460000,0.64,0.029289998,0.662,906520000,34.115
TRSG,2024-12-05,1358121,0.07,0.06374,,14362502,
TRST,2024-12-05,,2.48,0.28114998,0.821,168592992,
TRT,2024-12-05,5373000,0.13,0.024820002,,42312000,
TRU,2024-12-05,1233100032,1.14,0.05467,1.624,4101299968,119.64706
TRUE,2024-12-05,-17685000,-0.29,-0.15878001,1.829,170678000,4.75
TRUG,2024-12-05,-5691243,-0.69,-0.40829,-0.676,19112072,3.0
TRUP,2024-12-05,6380000,-0.32,-0.01081,1.695,1244233984,54.85714
TRV,2024-12-05,6719000064,19.48,0.10019,0.63,45341999104,264.57666
TRVI,2024-12-05,-48070000,-0.44,,1.014,,9.22222
TRX,2024-12-05,10564000,,-0.03061,0.13,36723000,1.41667
TSAT,2024-12-05,438878016,2.4,0.04658,2.239,645595008,
TSBK,2024-12-05,,3.01,0.32747,0.645,74154000,
TSBX,2024-12-05,-77582000,-2.28,,,,2.38333
TSCO,2024-12-05,1913799040,10.29,0.07534,0.814,14769541120,289.65518
TSE,2024-12-05,188300000,-13.99,-0.14043,1.621,3529200128,4.375
TSEM,2024-12-05,433851008,1.84,0.35582,0.901,1388296960,57.5
TSHA,2024-12-05,-81154000,0.63,-2.29672,,9915000,6.59091
TSLA,2024-12-05,13244000256,3.65,0.13075,2.295,97150001152,249.75786
TSLX,2024-12-05,,2.06,0.39036,1.063,478363008,22.27273
TSN,2024-12-05,3144000000,2.25,0.01501,0.775,53309001728,65.57333
TSQ,2024-12-05,78117000,-2.54,-0.08841,1.346,447955008,19.0
TSVT,2024-12-05,-134271008,-1.83,-2.07253,1.786,45620000,6.75
TT,2024-12-05,3691200000,10.9,0.12729,1.221,19388299264,412.46408
TTC,2024-12-05,665800000,3.81,0.08891,0.694,4490999808,97.4
TTD,2024-12-05,446203008,0.61,0.13343,1.47,2309616128,128.07812
TTEC,2024-12-05,180640992,-7.0,-0.14687,1.057,2266330880,6.06667
TTEK,2024-12-05,567571968,1.23,0.06869,0.939,4234779904,50.33333
TTGT,2024-12-05,12306000,-0.42,-0.05343,1.035,226314000,
TTI,2024-12-05,80724000,0.06,0.0027,2.056,617732992,6.91667
TTMI,2024-12-05,307060000,0.66,0.029000001,1.221,2360826880,26.5
TTNP,2024-12-05,-7094000,-6.64,,1.125,3000,
TTOO,2024-12-05,-42128000,-0.03,,0.376,7164000,
TTSH,2024-12-05,24249000,0.08,0.01018,1.465,352075008,
TTWO,2024-12-05,165600000,-21.19,-0.66375,0.85,5456999936,192.33923
TU,2024-12-05,4566000128,0.45,0.046230003,0.722,19964000256,17.792
TUSK,2024-12-05,-103932000,-4.12,-1.05487,1.696,187514000,
TVGN,2024-12-05,-42285096,0.35,,-1.029,,4.2
TVTX,2024-12-05,-238736992,-4.52,-1.7275,0.7,203447008,27.4
TW,2024-12-05,,2.08,0.27517,1.009,1630279040,142.06667
TWFG,2024-12-05,36458000,-1.0,0.1408,,187280992,33.6675
TWG,2024-12-05,3278905,0.08,0.1439,,16943288,
TWI,2024-12-05,128645000,-0.14,-0.00511,1.829,1852562944,12.5
TWIN,2024-12-05,23097000,0.68,0.03086,0.608,304470016,
TWKS,2024-12-05,2920000,-0.37,-0.09453,1.134,1014043008,4.66667
TWLO,2024-12-05,117501000,-2.57,-0.10655,1.322,4339150848,86.73679
TWST,2024-12-05,-156666000,-3.6,-0.7463,1.781,295209984,50.49
TXG,2024-12-05,-134768992,-1.52,-0.28988,1.873,629742976,20.28571
TXMD,2024-12-05,-4545000,-0.35,-2.07769,,1596000,
TXN,2024-12-05,6896999936,5.39,0.31601998,0.98,15710999552,208.52138
TXNM,2024-12-05,736364992,1.92,0.09244,0.364,1906349056,49.45
TXO,2024-12-05,69094000,-6.03,-0.63216,,285451008,25.5
TXRH,2024-12-05,632374976,5.82,0.07651,0.992,5099779072,196.80042
TXT,2024-12-05,1644999936,4.57,0.06301,1.244,13980999680,99.66533
TYGO,2024-12-05,-40414000,-0.87,-1.10292,0.925,45985000,3.025
TYL,2024-12-05,368943008,5.47,0.113929994,0.771,2077606016,668.11725
TYRA,2024-12-05,-99594000,-1.61,,1.078,,31.0
TZOO,2024-12-05,19300000,1.02,0.16670999,1.691,84373000,25.0
TZUP,2024-12-05,-1943531,-0.19,,0.129,133,
U,2024-12-05,-77009000,-2.05,-0.40405,2.291,1965424000,22.37826
UA,2024-12-05,349572992,-0.04,-0.00328,1.662,5400928256,
UAA,2024-12-05,349572992,-0.04,-0.00328,1.662,5400928256,10.85263
UAL,2024-12-05,7482999808,8.39,0.04936,1.393,55993999360,102.0913
UAMY,2024-12-05,-4749817,-0.07,-0.44210997,,9969893,1.0
UAVS,2024-12-05,-12281082,-251.15,,3.638,13693102,
UBCP,2024-12-05,,1.37,0.27171,0.419,29229620,20.0
UBER,2024-12-05,3444999936,2.03,0.10492,1.337,41955000320,90.0546
UBFO,2024-12-05,,1.04,0.3404,0.56,51962000,
UBS,2024-12-05,,1.28,0.09573,0.995,47206998016,32.92
UBSI,2024-12-05,,2.65,0.35412997,1.006,1010865024,42.6
UBX,2024-12-05,-27362000,-1.28,,0.827,,7.0
UBXG,2024-12-05,-865595,-0.48,-0.01451,,51600104,
UCAR,2024-12-05,-36912000,-2.21,-1.26847,,31058000,
UCB,2024-12-05,,1.53,0.23045,0.9,827443968,33.08333
UCTT,2024-12-05,149400000,0.07,0.00182,2.081,1979000064,57.75
UDMY,2024-12-05,-85698000,-0.61,-0.12326,1.947,776168000,11.2525
UEC,2024-12-05,-54219000,-0.07,,1.832,224000,10.875
UEIC,2024-12-05,15833000,-2.05,-0.06964,1.135,382019008,13.33333
UFCS,2024-12-05,78272000,1.95,0.04151,0.376,1207451008,26.0
UFI,2024-12-05,4638000,-2.3,-0.07069,0.805,590737024,12.0
UFPI,2024-12-05,682664000,7.27,0.06701,1.392,6714660864,135.5
UFPT,2024-12-05,87066000,7.0,0.11738,0.955,461848000,381.0
UG,2024-12-05,3759025,0.76,0.26368,0.813,12309680,
UGI,2024-12-05,1848999936,1.25,0.09129,1.148,7372000256,31.5
UGRO,2024-12-05,-12027345,-1.36,-0.22295,1.766,70320064,5.23333
UHAL,2024-12-05,1665906048,2.27,0.08518,1.101,5642103808,77.1
UHAL-B,2024-12-05,1665906048,2.27,0.08518,1.101,5642103808,
UHG,2024-12-05,8852385,-0.59,-0.04577,0.605,445729920,
UHS,2024-12-05,2124051968,15.01,0.06655,1.297,15417758720,240.81
UI,2024-12-05,560147008,6.44,0.19357,1.131,2015756032,310.5
UIS,2024-12-05,-216100000,-5.65,-0.19237,0.733,2020600064,7.5
UK,2024-12-05,-84669000,2.12,-0.05368,0.469,308630016,
ULBI,2024-12-05,16334000,0.54,0.05444,0.981,165152000,14.0
ULCC,2024-12-05,-231000000,-0.03,-0.00164,2.513,3664000000,6.665
ULH,2024-12-05,310409984,4.98,0.07402,0.846,1771824000,42.0
ULS,2024-12-05,542000000,1.52,0.10764,,2815000064,56.2
ULTA,2024-12-05,1827608064,24.91,0.10684,1.326,11321165824,400.15845
ULY,2024-12-05,-27482000,6.88,0.44781,,165727008,1.5
UMAC,2024-12-05,-3423139,-0.61,-1.7184399,,2030039,4.0
UMBF,2024-12-05,,8.01,0.2574,0.789,1523549952,138.33333
UNB,2024-12-05,,1.94,0.18991,0.726,46385000,
UNCY,2024-12-05,-28842000,-0.46,,2.286,,5.5
UNF,2024-12-05,325985984,7.77,0.05993,0.823,2427430912,185.5
UNFI,2024-12-05,466000000,-1.89,-0.0036199999,0.618,30979999744,21.5
UNH,2024-12-05,35035000832,15.39,0.03635,0.591,393898000384,633.2674
UNM,2024-12-05,2565400064,9.21,0.13762,0.75,12795799552,75.54545
UNP,2024-12-05,12030000128,10.88,0.27326,1.056,24288000000,257.0075
UNTY,2024-12-05,,3.9,0.39394,1.003,100814000,45.0
UONE,2024-12-05,86741000,-1.66,-0.22448,0.568,460323008,
