Stock,Date,Stock Price,Dividend Amount,Dividend Yield
TROW,2021-03-15,169.88070678710938,1.08,0.006357402323228096,Quarterly
TROW,2021-06-14,189.68968200683594,1.08,0.005693509465428276,Quarterly
TROW,2021-06-24,195.13999938964844,3.0,0.015373577992125076,Quarterly
TPR,2020-03-05,21.80859375,0.338,0.015498477521046033,Annually
TPR,2021-09-03,40.065425872802734,0.25,0.006239793900948033,Annually
TPR,2021-12-02,40.70241928100586,0.25,0.006142141042625068,Annually
TPR,2022-03-03,39.79999923706055,0.25,0.0062814071555862645,Annually
TRGP,2020-01-30,35.69181442260742,0.91,0.025496042011907364,Quarterly
TRGP,2020-04-30,12.59812068939209,0.1,0.007937691856230774,Quarterly
TRGP,2020-07-30,18.25382423400879,0.1,0.005478304092229042,Quarterly
TRGP,2020-10-29,15.744641304016113,0.1,0.006351367304537589,Quarterly
TRGP,2021-01-29,27.012657165527344,0.1,0.003701968280544303,Quarterly
TRGP,2021-04-29,34.44540023803711,0.1,0.002903145247520531,Quarterly
TRGP,2021-07-29,42.59193420410156,0.1,0.002347862379782933,Quarterly
TRGP,2021-10-28,54.905155181884766,0.1,0.0018213226001953583,Quarterly
TRGP,2022-01-28,57.95000076293945,0.35,0.006039689307887536,Quarterly
TGT,2020-02-18,114.08440399169922,0.66,0.005785190410847232,Quarterly
TGT,2020-05-19,119.88663482666016,0.66,0.0055052008170407875,Quarterly
TGT,2020-08-18,133.9093017578125,0.68,0.005078063966234726,Quarterly
TGT,2020-11-17,160.13751220703125,0.68,0.004246350468595221,Quarterly
TGT,2021-02-16,187.8643798828125,0.68,0.0036196324200690718,Quarterly
TGT,2021-05-18,204.13882446289062,0.68,0.0033310665023625324,Quarterly
TGT,2021-08-17,252.68785095214844,0.9,0.0035617066535202488,Quarterly
TGT,2021-11-16,265.2405090332031,0.9,0.003393146858601968,Quarterly
TGT,2022-02-15,207.17999267578125,0.9,0.0043440488069155505,Quarterly
TEL,2020-02-20,89.92051696777344,0.46,0.005115628952231882,Quarterly
TEL,2020-05-21,74.28241729736328,0.48,0.006461825253727143,Quarterly
TEL,2020-08-20,90.41961669921875,0.48,0.005308582556777719,Quarterly
TEL,2020-11-19,109.44170379638672,0.48,0.004385896631260665,Quarterly
TEL,2021-02-18,126.86708068847656,0.48,0.0037834873900712274,Quarterly
TEL,2021-05-20,132.20945739746094,0.5,0.003781877710131215,Quarterly
TEL,2021-08-19,146.08786010742188,0.5,0.0034225978779642476,Quarterly
TEL,2021-11-18,163.6018829345703,0.5,0.0030561995438644564,Quarterly
TEL,2022-02-17,144.3000030517578,0.5,0.0034650033917231382,Quarterly
TFX,2020-02-28,332.84246826171875,0.34,0.0010215042622885888,Quarterly
TFX,2020-05-14,332.5113220214844,0.34,0.0010225215728985968,Quarterly
TFX,2020-08-13,380.34259033203125,0.34,0.0008939309155548082,Quarterly
TFX,2020-11-12,355.4321594238281,0.34,0.0009565819833274391,Quarterly
TFX,2021-03-04,389.8660888671875,0.34,0.0008720943157377944,Quarterly
TFX,2021-05-13,391.3475646972656,0.34,0.0008687929366904672,Quarterly
TFX,2021-08-13,365.7120056152344,0.34,0.0009296932963084457,Quarterly
TFX,2021-11-12,340.1199951171875,0.34,0.0009996471976981356,Quarterly
TER,2020-02-20,67.53839111328125,0.1,0.0014806393571364666,Quarterly
TER,2020-05-26,64.61711120605469,0.1,0.0015475776947241476,Quarterly
TER,2020-09-02,88.15594482421875,0.1,0.001134353448305705,Quarterly
TER,2020-11-24,108.82646179199219,0.1,0.000918894158216199,Quarterly
TER,2021-02-18,136.39309692382812,0.1,0.0007331749352083948,Quarterly
TER,2021-05-25,128.52999877929688,0.1,0.0007780284832314776,Quarterly
TXN,2020-01-30,119.67124938964844,0.9,0.007520603357867591,Quarterly
TXN,2020-05-01,106.3473129272461,0.9,0.008462837237981786,Quarterly
TXN,2020-07-30,125.79951477050781,0.9,0.007154240631546491,Quarterly
TXN,2020-10-29,143.7097625732422,1.02,0.007097638892000489,Quarterly
TXN,2021-01-29,163.86659240722656,1.02,0.006224575644223977,Quarterly
TXN,2021-04-30,179.50885009765625,1.02,0.005682171098779255,Quarterly
TXN,2021-07-23,186.85000610351562,1.02,0.00545892409248794,Quarterly
TXT,2020-03-12,24.991994857788086,0.02,0.000800256246602401,Quarterly
TXT,2020-06-11,31.5620174407959,0.02,0.0006336730545668078,Quarterly
TXT,2020-09-10,38.45717239379883,0.02,0.0005200590359374673,Quarterly
TXT,2020-12-10,47.97161865234375,0.02,0.0004169131782886559,Quarterly
TXT,2021-03-11,53.17547607421875,0.02,0.00037611322881407486,Quarterly
TXT,2021-06-10,68.18267822265625,0.02,0.00029332963329319983,Quarterly
TXT,2021-09-09,71.33099365234375,0.02,0.0002803830281332812,Quarterly
TXT,2021-12-09,74.4800033569336,0.02,0.00026852845191417587,Quarterly
TMO,2020-03-13,299.0308837890625,0.22,0.0007357099615007954,Quarterly
TMO,2020-06-12,338.74859619140625,0.22,0.0006494491858371905,Quarterly
TMO,2020-09-14,433.0286865234375,0.22,0.0005080494822785663,Quarterly
TMO,2020-12-14,466.1947937011719,0.22,0.0004719057419182993,Quarterly
TMO,2021-03-15,452.17437744140625,0.26,0.000574999409456126,Quarterly
TMO,2021-06-14,469.6623229980469,0.26,0.0005535892220187337,Quarterly
TMO,2021-09-14,562.1737060546875,0.26,0.0004624905028459434,Quarterly
TMO,2021-12-14,632.1099853515625,0.26,0.0004113208239471095,Quarterly
TJX,2020-02-12,62.13214111328125,0.23,0.0037017877684378665,Semi-Annually
TJX,2021-02-10,67.59971618652344,0.26,0.003846169994007063,Semi-Annually
TJX,2021-05-12,68.76444244384766,0.26,0.0037810238949048903,Semi-Annually
TJX,2021-08-11,71.17952728271484,0.26,0.0036527356941739356,Semi-Annually
TJX,2021-11-09,69.42280578613281,0.26,0.003745166981596341,Semi-Annually
TJX,2022-02-09,71.47000122070312,0.26,0.0036378899616512713,Semi-Annually
TSCO,2020-02-21,98.3179931640625,0.35,0.0035598773808976918,Quarterly
TSCO,2020-05-22,110.56633758544922,0.35,0.0031655204255048126,Quarterly
TSCO,2020-08-21,151.91976928710938,0.4,0.0026329687168234832,Quarterly
TSCO,2020-11-20,128.94200134277344,0.4,0.00310216993558723,Quarterly
TSCO,2021-02-19,170.8555145263672,0.52,0.0030435072666018708,Quarterly
TSCO,2021-05-21,183.33999633789062,0.52,0.0028362605562708434,Quarterly
TT,2020-03-12,93.38053894042969,0.53,0.005675700804619508,Quarterly
TT,2020-06-04,93.13802337646484,0.53,0.0056904793637044945,Quarterly
TT,2020-09-03,115.66094207763672,0.53,0.004582359355539752,Quarterly
TT,2020-12-03,139.26927185058594,0.53,0.0038055774468944365,Quarterly
TT,2021-03-04,151.31410217285156,0.59,0.003899173913915979,Quarterly
TT,2021-06-03,181.44505310058594,0.59,0.0032516731093954233,Quarterly
TT,2021-09-02,199.54527282714844,0.59,0.0029567225103401674,Quarterly
TT,2021-12-02,189.73745727539062,0.59,0.0031095599597060915,Quarterly
TT,2022-03-03,155.11000061035156,0.67,0.004319515165776399,Quarterly
TRV,2020-03-09,111.32671356201172,0.82,0.0073657074188509105,Quarterly
TRV,2020-06-09,120.96330261230469,0.85,0.0070269245435891055,Quarterly
TRV,2020-09-09,110.41741180419922,0.85,0.007698061257832111,Quarterly
TRV,2020-12-09,131.92483520507812,0.85,0.006443062814356893,Quarterly
TRV,2021-03-09,151.24180603027344,0.85,0.005620139181820263,Quarterly
TRV,2021-06-09,153.00103759765625,0.88,0.005751594981428285,Quarterly
TRV,2021-09-09,157.0554962158203,0.88,0.005603114957471682,Quarterly
TRV,2021-12-09,153.49000549316406,0.88,0.005733272320712714,Quarterly
TFC,2020-02-13,50.927391052246094,0.45,0.008836109423676304,Quarterly
TFC,2020-05-14,30.21335792541504,0.45,0.014894074373026459,Quarterly
TFC,2020-08-13,36.99188232421875,0.45,0.012164831085261726,Quarterly
TFC,2020-11-12,44.55894470214844,0.45,0.010098982437936933,Quarterly
TFC,2021-02-11,51.19127655029297,0.45,0.008790560234572323,Quarterly
TFC,2021-05-13,59.19364547729492,0.45,0.007602167367316612,Quarterly
TFC,2021-08-12,57.65059280395508,0.48,0.008326020196050265,Quarterly
TFC,2021-11-10,63.42179489135742,0.48,0.007568376152429112,Quarterly
TFC,2022-02-10,64.62000274658203,0.48,0.007428040538506303,Quarterly
TSN,2020-02-27,65.90660858154297,0.42,0.006372653805731103,Quarterly
TSN,2020-05-29,58.919307708740234,0.42,0.007128393328655763,Quarterly
TSN,2020-08-31,60.62190628051758,0.42,0.006928188599951333,Quarterly
TSN,2020-11-30,63.37251663208008,0.445,0.007021971410469986,Quarterly
TSN,2021-02-26,66.20457458496094,0.445,0.00672158990205318,Quarterly
TSN,2021-05-28,78.21614837646484,0.445,0.005689362225536281,Quarterly
TSN,2021-08-31,77.69420623779297,0.445,0.00572758280891655,Quarterly
TSN,2021-11-30,78.57099151611328,0.46,0.005854578020765635,Quarterly
TSN,2022-02-28,92.66000366210938,0.46,0.004964385730842613,Quarterly
USB,2020-03-30,33.67060089111328,0.42,0.012473789860722416,Quarterly
USB,2020-06-29,34.52326965332031,0.42,0.012165707484186859,Quarterly
USB,2020-09-29,33.92068099975586,0.42,0.012381826886170797,Quarterly
USB,2020-12-30,44.754207611083984,0.42,0.009384592475635325,Quarterly
USB,2021-03-30,54.592613220214844,0.42,0.0076933485177895855,Quarterly
USB,2021-06-29,55.771644592285156,0.42,0.0075307085360380105,Quarterly
USB,2021-09-29,59.7702522277832,0.46,0.007696136168991717,Quarterly
USB,2021-12-30,56.150001525878906,0.46,0.008192341718601578,Quarterly
UDR,2020-01-09,42.65409851074219,0.343,0.00804143123347496,Quarterly
UDR,2020-04-08,36.48229217529297,0.36,0.009867801021663986,Quarterly
UDR,2020-07-09,34.29119873046875,0.36,0.010498320657426573,Quarterly
UDR,2020-10-08,34.41432571411133,0.36,0.010460759946035635,Quarterly
UDR,2021-01-08,36.341819763183594,0.36,0.00990594313509587,Quarterly
UDR,2021-04-08,43.09941864013672,0.363,0.008422387388352218,Quarterly
UDR,2021-07-09,51.29532241821289,0.363,0.007076668649052363,Quarterly
UDR,2021-10-07,53.21232604980469,0.3625,0.006812331407214072,Quarterly
UDR,2022-01-07,58.209999084472656,0.3625,0.0062274524257241535,Quarterly
UNP,2020-02-27,153.4875030517578,0.97,0.006319732751616296,Quarterly
UNP,2020-05-28,164.8791046142578,0.97,0.0058830984209270135,Quarterly
UNP,2020-08-28,189.632080078125,0.97,0.005115168275327557,Quarterly
UNP,2020-11-27,200.78575134277344,0.97,0.0048310200973576784,Quarterly
UNP,2021-02-25,204.68450927734375,0.97,0.004739000540024589,Quarterly
UNP,2021-05-27,220.678466796875,1.07,0.004848683315281907,Quarterly
UNP,2021-08-30,216.97630310058594,1.07,0.004931414097805737,Quarterly
UNP,2021-12-17,241.507080078125,1.18,0.004885985121505681,Quarterly
UNP,2022-02-25,246.41000366210938,1.18,0.00478876661849362,Quarterly
UPS,2020-02-24,93.55624389648438,1.01,0.010795645035915699,Quarterly
UPS,2020-05-22,92.83849334716797,1.01,0.01087910804652034,Quarterly
UPS,2020-08-21,153.62037658691406,1.01,0.0065746486399775915,Quarterly
UPS,2020-11-12,158.5223846435547,1.01,0.006371339935814328,Quarterly
UPS,2021-02-19,157.0125274658203,1.02,0.006496296929058998,Quarterly
UPS,2021-05-21,208.2073516845703,1.02,0.004898962460966692,Quarterly
UPS,2021-08-20,190.90283203125,1.02,0.005343032312024739,Quarterly
UPS,2021-11-19,206.96615600585938,1.02,0.004928342003757962,Quarterly
UPS,2022-02-18,209.36000061035156,1.52,0.007260221606652237,Quarterly
UNH,2020-03-13,265.0677490234375,1.08,0.004074430042805795,Quarterly
UNH,2020-06-19,284.99786376953125,1.25,0.0043859977877267016,Quarterly
UNH,2020-09-11,296.23406982421875,1.25,0.004219636184122012,Quarterly
UNH,2020-12-04,345.0386657714844,1.25,0.003622782383548464,Quarterly
UNH,2021-03-12,352.3309326171875,1.25,0.0035478009004623573,Quarterly
UNH,2021-06-18,386.74664306640625,1.45,0.0037492245272081857,Quarterly
UNH,2021-09-10,402.596923828125,1.45,0.003601617186272958,Quarterly
UNH,2021-12-03,449.32000732421875,1.45,0.003227098674361309,Quarterly
UHS,2020-02-28,122.86767578125,0.2,0.0016277674231917117,Semi-Annually
UHS,2021-03-12,136.77618408203125,0.2,0.0014622428702942203,Semi-Annually
UHS,2021-06-01,159.83876037597656,0.2,0.001251260955287411,Semi-Annually
UHS,2021-08-31,155.28836059570312,0.2,0.0012879265337902863,Semi-Annually
UHS,2021-11-30,118.56603240966797,0.2,0.001686823754960125,Semi-Annually
UHS,2022-02-28,143.92999267578125,0.2,0.0013895644422807888,Semi-Annually
VLO,2020-02-11,74.92884063720703,0.98,0.013079075982838128,Quarterly
VLO,2020-05-13,53.348541259765625,0.98,0.01836976188773686,Quarterly
VLO,2020-08-03,49.56873321533203,0.98,0.019770527435970013,Quarterly
VLO,2020-11-17,50.68159103393555,0.98,0.019336409532680385,Quarterly
VLO,2021-02-10,61.87844467163086,0.98,0.01583750214150577,Quarterly
VLO,2021-05-14,78.1550521850586,0.98,0.012539176580415014,Quarterly
VLO,2021-08-04,62.65544891357422,0.98,0.01564109773360325,Quarterly
VLO,2021-11-17,72.61833190917969,0.98,0.013495214971691165,Quarterly
VLO,2022-02-02,86.61000061035156,0.98,0.011315090556446332,Quarterly
VTR,2020-03-31,25.111188888549805,0.793,0.03157954820536562,Quarterly
VTR,2020-06-30,34.738319396972656,0.45,0.012953994545839089,Quarterly
VTR,2020-09-30,40.229087829589844,0.45,0.011185935955252009,Quarterly
VTR,2020-12-31,47.454078674316406,0.45,0.00948285189748197,Quarterly
VTR,2021-03-31,52.04301071166992,0.45,0.008646694221691016,Quarterly
VTR,2021-06-30,56.148189544677734,0.45,0.00801450596446979,Quarterly
VTR,2021-09-30,54.72626495361328,0.45,0.008222742779567107,Quarterly
VTR,2021-12-31,51.119998931884766,0.45,0.008802817085336914,Quarterly
VRSK,2020-03-12,138.39202880859375,0.27,0.0019509794192946594,Quarterly
VRSK,2020-06-12,161.65785217285156,0.27,0.0016701941561818126,Quarterly
VRSK,2020-09-14,184.2022247314453,0.27,0.0014657803421953355,Quarterly
VRSK,2020-12-14,194.116455078125,0.27,0.0013909176318480294,Quarterly
VRSK,2021-03-12,171.47073364257812,0.29,0.0016912507098995097,Quarterly
VRSK,2021-06-14,173.27000427246094,0.29,0.0016736884218227712,Quarterly
VZ,2020-01-09,53.85166549682617,0.615,0.011420259602486127,Quarterly
VZ,2020-04-09,53.12669372558594,0.615,0.011576101520200844,Quarterly
VZ,2020-07-09,50.44976806640625,0.615,0.012190343455900234,Quarterly
VZ,2020-10-08,55.949493408203125,0.628,0.011224409047248403,Quarterly
VZ,2021-01-07,55.91790771484375,0.628,0.011230749247674258,Quarterly
VZ,2021-04-08,55.62145233154297,0.628,0.01129060773632228,Quarterly
VZ,2021-07-08,54.37142562866211,0.628,0.01155018454526135,Quarterly
VZ,2021-10-07,53.25833511352539,0.64,0.012016898362214609,Quarterly
VZ,2022-01-07,54.2400016784668,0.64,0.011799409664363618,Quarterly
VTRS,2021-05-21,15.3100004196167,0.11,0.007184846308629557,Irregular
VICI,2020-03-30,14.67763614654541,0.298,0.020302996819425757,Quarterly
VICI,2020-06-29,18.577682495117188,0.298,0.01604075212709249,Quarterly
VICI,2020-09-29,22.0270938873291,0.33,0.014981549617393229,Quarterly
VICI,2020-12-22,24.73672103881836,0.33,0.013340490822617276,Quarterly
VICI,2021-03-24,25.998767852783203,0.33,0.012692909212798448,Quarterly
VICI,2021-06-23,30.57253646850586,0.33,0.010794001352813751,Quarterly
VICI,2021-09-23,29.641992568969727,0.36,0.012144932536581922,Quarterly
VICI,2021-12-22,28.600000381469727,0.36,0.012587412419520392,Quarterly
V,2020-02-13,204.83615112304688,0.3,0.001464585222653336,Quarterly
V,2020-05-13,175.19371032714844,0.3,0.0017123902418631023,Quarterly
V,2020-08-13,195.75979614257812,0.3,0.0015324903576294103,Quarterly
V,2020-11-12,206.65231323242188,0.32,0.0015484946429808214,Quarterly
V,2021-02-11,209.35833740234375,0.32,0.0015284798492883791,Quarterly
V,2021-05-13,222.68048095703125,0.32,0.001437036594427635,Quarterly
V,2021-08-12,231.00682067871094,0.32,0.0013852404836351678,Quarterly
V,2021-11-10,215.20986938476562,0.375,0.0017424851428609514,Quarterly
V,2022-02-10,225.58999633789062,0.375,0.001662307753391342,Quarterly
VST,2020-03-16,12.979900360107422,0.135,0.010400696172900572,Quarterly
VST,2020-06-15,18.966100692749023,0.135,0.007117962842600124,Quarterly
VST,2020-09-15,17.70875358581543,0.135,0.007623348495183418,Quarterly
VST,2020-12-15,17.880273818969727,0.135,0.007550219944438122,Quarterly
VST,2021-03-16,17.693723678588867,0.15,0.00847758237467643,Quarterly
VST,2021-06-15,18.124736785888672,0.15,0.00827598225408631,Quarterly
VST,2021-09-15,18.306827545166016,0.15,0.00819366433806867,Quarterly
VST,2021-12-15,20.700000762939453,0.15,0.007246376544514659,Quarterly
VMC,2020-02-25,121.3207015991211,0.34,0.002802489562939217,Quarterly
VMC,2020-05-21,98.12198638916016,0.34,0.0034650745720895934,Quarterly
VMC,2020-08-18,125.7627182006836,0.34,0.002703503906916604,Quarterly
VMC,2020-11-16,138.64739990234375,0.34,0.0024522638018417866,Quarterly
VMC,2021-02-26,164.0188751220703,0.37,0.002255837931607744,Quarterly
VMC,2021-05-27,182.5963134765625,0.37,0.002026327875713066,Quarterly
VMC,2021-08-17,182.63136291503906,0.37,0.0020259389958784116,Quarterly
VMC,2021-11-15,199.50411987304688,0.37,0.0018545982921828734,Quarterly
VMC,2021-11-16,202.50755310058594,2.0,0.009876174835842275,Quarterly
VMC,2022-02-28,181.4499969482422,0.4,0.00220446407675663,Quarterly
WRB,2020-03-10,26.163724899291992,0.11,0.00420429432060634,Quarterly
WRB,2020-06-22,24.035659790039062,0.12,0.004992581899071927,Quarterly
WRB,2020-09-14,26.707590103149414,0.12,0.004493104751740568,Quarterly
WRB,2020-12-14,26.928564071655273,0.12,0.0044562346391990035,Quarterly
WRB,2021-03-09,31.254533767700195,0.12,0.003839442971439019,Quarterly
WRB,2021-06-24,31.777780532836914,0.63,0.019825173106378605,Quarterly
WRB,2021-09-14,30.844860076904297,0.13,0.004214640613569847,Quarterly
WRB,2021-12-06,34.98222351074219,1.0,0.02858594736532183,Quarterly
GWW,2020-02-07,290.3288879394531,1.44,0.004959892245722052,Quarterly
GWW,2020-05-08,277.94830322265625,1.44,0.005180819538396168,Quarterly
GWW,2020-08-07,341.7066345214844,1.53,0.004477525003699637,Quarterly
GWW,2020-11-06,383.5998840332031,1.53,0.003988530924236589,Quarterly
GWW,2021-02-05,362.7709655761719,1.53,0.0042175370831289485,Quarterly
GWW,2021-05-07,460.7746276855469,1.62,0.003515818586056262,Quarterly
GWW,2021-08-06,435.7131042480469,1.62,0.003718042868588481,Quarterly
GWW,2021-11-05,471.31201171875,1.62,0.0034372134800729763,Quarterly
GWW,2022-02-11,467.69000244140625,1.62,0.003463832862672661,Quarterly
WAB,2020-02-06,79.14292907714844,0.12,0.0015162441092245163,Quarterly
WAB,2020-05-07,54.67583084106445,0.12,0.0021947540284998034,Quarterly
WAB,2020-08-13,68.38792419433594,0.12,0.0017546957509486552,Quarterly
WAB,2020-11-12,67.44625854492188,0.12,0.0017791943183931434,Quarterly
WAB,2021-02-11,80.57933044433594,0.12,0.0014892156504439534,Quarterly
WAB,2021-05-06,81.29613494873047,0.12,0.0014760849341199083,Quarterly
WAB,2021-08-12,88.74413299560547,0.12,0.0013522020662024192,Quarterly
WAB,2021-11-12,96.95068359375,0.12,0.0012377426909420564,Quarterly
WAB,2022-02-24,92.9800033569336,0.15,0.0016132501030805175,Quarterly
WBA,2020-02-18,49.203704833984375,0.458,0.00930824216479864,Quarterly
WBA,2020-05-19,38.160701751708984,0.458,0.0120018757249266,Quarterly
WBA,2020-08-18,39.560237884521484,0.468,0.011830060308689695,Quarterly
WBA,2020-11-18,37.54563903808594,0.468,0.012464829790891701,Quarterly
WBA,2021-02-18,48.502288818359375,0.468,0.009649029177832323,Quarterly
WBA,2021-05-20,54.599998474121094,0.468,0.008571428810970009,Quarterly
WMT,2020-03-19,36.6053352355957,0.54,0.014751947947601204,Quarterly
WMT,2020-05-07,37.850379943847656,0.54,0.014266699589306861,Quarterly
WMT,2020-08-13,41.4524040222168,0.54,0.013026988729304629,Quarterly
WMT,2020-12-10,46.73866653442383,0.54,0.011553603045184886,Quarterly
WMT,2021-03-18,41.847434997558594,0.55,0.013142979970745814,Quarterly
WMT,2021-05-06,45.940101623535156,0.55,0.011972111087325817,Quarterly
WMT,2021-08-12,49.08890914916992,0.55,0.011204160156190808,Quarterly
WMT,2021-12-09,46.16666793823242,0.55,0.011913357072593138,Quarterly
WM,2020-03-05,114.17274475097656,0.545,0.004773468494505458,Quarterly
WM,2020-06-04,105.26539611816406,0.545,0.005177389912523756,Quarterly
WM,2020-09-03,108.93399047851562,0.545,0.00500302979452026,Quarterly
WM,2020-12-03,115.2686538696289,0.545,0.004728085057854546,Quarterly
WM,2021-03-11,118.64356994628906,0.575,0.004846448907937508,Quarterly
WM,2021-06-03,139.55958557128906,0.575,0.004120103951629189,Quarterly
