ticker,first_trade_date,long_name,short_name,sector,industry,address,website
LXRX,955114200,"Lexicon Pharmaceuticals, Inc.","Lexicon Pharmaceuticals, Inc.",Healthcare,Biotechnology,"2445 Technology Forest Boulevard 11th Floor The Woodlands, TX 77381 United States",https://www.lexpharma.com
LXU,315671400,"LSB Industries, Inc.","LSB Industries, Inc.",Basic Materials,Chemicals,"3503 NW 63rd Street Suite 500 Oklahoma City, OK 73116-2238 United States",https://www.lsbindustries.com
LYB,1272461400,LyondellBasell Industries N.V.,LyondellBasell Industries NV,Basic Materials,Specialty Chemicals,"LyondellBasell Tower Suite 300 1221 McKinney Street Houston, TX 77010 United States",https://www.lyondellbasell.com
LYEL,1623936600,"Lyell Immunopharma, Inc.","Lyell Immunopharma, Inc.",Healthcare,Biotechnology,"201 Haskins Way South San Francisco, CA 94080 United States",https://lyell.com
LYFT,1553866200,"Lyft, Inc.","Lyft, Inc.",Technology,Software - Application,"185 Berry Street Suite 400 San Francisco, CA 94107 United States",https://www.lyft.com
LYRA,1588339800,"Lyra Therapeutics, Inc.","Lyra Therapeutics, Inc.",Healthcare,Biotechnology,"480 Arsenal Way Watertown, MA 02472 United States",https://lyratherapeutics.com
LYT,1655299800,Lytus Technologies Holdings PTV. Ltd.,Lytus Technologies Holdings PTV,Technology,Software - Application,"1214, One BKC Bandra Kurla Complex Mumbai, 400051 India",https://www.lytuscorp.com
LYTS,479485800,LSI Industries Inc.,LSI Industries Inc.,Technology,Electronic Components,"10000 Alliance Road Cincinnati, OH 45242 United States",https://www.lsicorp.com
LYV,1135175400,"Live Nation Entertainment, Inc.","Live Nation Entertainment, Inc.",Communication Services,Entertainment,"9348 Civic Center Drive Beverly Hills, CA 90210 United States",https://www.livenationentertainment.com
LZ,1625059800,"LegalZoom.com, Inc.","LegalZoom.com, Inc.",Industrials,Specialty Business Services,"954 Villa Street Mountain View, CA 94041 United States",https://www.legalzoom.com
LZB,99153000,La-Z-Boy Incorporated,La-Z-Boy Incorporated,Consumer Cyclical,"Furnishings, Fixtures & Appliances","One La-Z-Boy Drive Monroe, MI 48162-5138 United States",https://www.la-z-boy.com
LZM,1639405800,Lifezone Metals Limited,Lifezone Metals Limited,Basic Materials,Other Industrial Metals & Mining,"Commerce House 1 Bowring Road Ramsey, IM8 2TF Isle of Man",https://lifezonemetals.com
M,697300200,"Macy's, Inc.",Macy's Inc,Consumer Cyclical,Department Stores,"151 West 34th Street New York, NY 10001 United States",https://www.macysinc.com
MA,1148563800,Mastercard Incorporated,Mastercard Incorporated,Financial Services,Credit Services,"2000 Purchase Street Purchase, NY 10577 United States",https://www.mastercard.com
MAG,1173879000,MAG Silver Corp.,MAG Silver Corporation,Basic Materials,Silver,"800 West Pender Street Suite 770 Vancouver, BC V6C 2V6 Canada",https://www.magsilver.com
MAIA,1659015000,"MAIA Biotechnology, Inc.","MAIA Biotechnology, Inc.",Healthcare,Biotechnology,"444 West Lake Street Suite 1700 Chicago, IL 60606 United States",https://maiabiotech.com
MAIN,1191936600,Main Street Capital Corporation,Main Street Capital Corporation,Financial Services,Asset Management,"1300 Post Oak Boulevard 8th Floor Houston, TX 77056 United States",https://www.mainstcapital.com
MAMA,1626701400,"Mama's Creations, Inc.","Mama's Creations, Inc.",Consumer Defensive,Packaged Foods,"25 Branca Road East Rutherford, NJ 07073 United States",https://www.mamascreations.com
MAMO,1712064600,Massimo Group,Massimo Group,Consumer Cyclical,Recreational Vehicles,"3101 West Miller Road Garland, TX 75041 United States",https://www.massimomotor.com
MAN,592061400,ManpowerGroup Inc.,ManpowerGroup,Industrials,Staffing & Employment Services,"100 Manpower Place Milwaukee, WI 53212 United States",https://www.manpowergroup.com
MANH,893338200,"Manhattan Associates, Inc.","Manhattan Associates, Inc.",Technology,Software - Application,"2300 Windy Ridge Parkway Tenth Floor Atlanta, GA 30339 United States",https://www.manh.com
MANU,1344605400,Manchester United plc,Manchester,Communication Services,Entertainment,"Sir Matt Busby Way Old Trafford Manchester, M16 0RA United Kingdom",https://www.manutd.com
MAPS,1569936600,"WM Technology, Inc.","WM Technology, Inc.",Technology,Software - Application,"41 Discovery Irvine, CA 92618 United States",https://weedmaps.com
MAR,890663400,"Marriott International, Inc.",Marriott International,Consumer Cyclical,Lodging,"7750 Wisconsin Avenue Bethesda, MD 20814 United States",https://www.marriott.com
MARA,1336138200,"MARA Holdings, Inc.","MARA Holdings, Inc.",Financial Services,Capital Markets,"101 NE Third Avenue Suite 1200 Fort Lauderdale, FL 33301 United States",https://www.mara.com
MARX,1678887000,Mars Acquisition Corp.,Mars Acquisition Corp.,Financial Services,Shell Companies,"Americas Tower Suite 5100 1177 Avenue of The Americas New York, NY 10036 United States",
MAS,322151400,Masco Corporation,Masco Corporation,Industrials,Building Products & Equipment,"17450 College Parkway Livonia, MI 48152 United States",https://www.masco.com
MASI,1186579800,Masimo Corporation,Masimo Corporation,Healthcare,Medical Devices,"52 Discovery Irvine, CA 92618 United States",https://www.masimo.com
MASS,1608301800,908 Devices Inc.,908 Devices Inc.,Healthcare,Medical Devices,"645 Summer Street Boston, MA 02210 United States",https://908devices.com
MAT,203866200,"Mattel, Inc.","Mattel, Inc.",Consumer Cyclical,Leisure,"333 Continental Boulevard El Segundo, CA 90245-5012 United States",https://www.mattel.com
MATH,1508506200,Metalpha Technology Holding Limited,Metalpha Technology Holding Lim,Financial Services,Capital Markets,Central Plaza Suite 6703-04 18 Harbour Road Wan Chai Hong Kong,https://www.metalpha.net
MATV,815927400,"Mativ Holdings, Inc.","Mativ Holdings, Inc.",Basic Materials,Specialty Chemicals,"100 Kimball Place Suite 600 Alpharetta, GA 30009 United States",https://www.mativ.com
MATW,774711000,Matthews International Corporation,Matthews International Corporat,Industrials,Conglomerates,"Two NorthShore Center Pittsburgh, PA 15212-5851 United States",https://www.matw.com
MATX,105283800,"Matson, Inc.","Matson, Inc.",Industrials,Marine Shipping,"1411 Sand Island Parkway Honolulu, HI 96819 United States",https://www.matson.com
MAX,1603891800,"MediaAlpha, Inc.","MediaAlpha, Inc.",Communication Services,Internet Content & Information,"700 South Flower Street Suite 640 Los Angeles, CA 90017 United States",https://www.mediaalpha.com
MAXN,1598448600,"Maxeon Solar Technologies, Ltd.","Maxeon Solar Technologies, Ltd.",Technology,Solar,"Marina Bay Financial Centre No. 05-02, 8 Marina Boulevard Singapore, 018981 Singapore",https://www.maxeon.com
MAYS,471796200,"J.W. Mays, Inc.","J. W. Mays, Inc.",Real Estate,Real Estate Services,"9 Bond Street Brooklyn, NY 11201-5805 United States",https://www.jwmays.com
MBC,1670596200,"MasterBrand, Inc.","MasterBrand, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances","3300 Enterprise Parkway Suite 300 Beachwood, OH 44122 United States",https://www.masterbrand.com
MBCN,1046356200,Middlefield Banc Corp.,Middlefield Banc Corp.,Financial Services,Banks - Regional,"15985 East High Street P.O. Box 35 Middlefield, OH 44062-0035 United States",https://www.middlefieldbank.bank
MBI,552144600,MBIA Inc.,MBIA Inc.,Financial Services,Insurance - Specialty,"1 Manhattanville Road Suite 301 Purchase, NY 10577 United States",https://www.mbia.com
MBIN,1509111000,Merchants Bancorp,Merchants Bancorp,Financial Services,Banks - Regional,"410 Monon Boulevard Carmel, IN 46032 United States",https://www.merchantsbancorp.com
MBIO,1503408600,"Mustang Bio, Inc.","Mustang Bio, Inc.",Healthcare,Biotechnology,"377 Plantation Street 1st Floor Worcester, MA 01605 United States",https://www.mustangbio.com
MBLY,1666791000,Mobileye Global Inc.,Mobileye Global Inc.,Consumer Cyclical,Auto Parts,"Har Hotzvim Shlomo Momo HaLevi Street 1 Jerusalem, 9777015 Israel",https://www.mobileye.com
MBOT,701533800,Microbot Medical Inc.,Microbot Medical Inc.,Healthcare,Medical Instruments & Supplies,"288 Grove Street Suite 388 Braintree, MA 02184 United States",https://microbotmedical.com
MBRX,1464874200,"Moleculin Biotech, Inc.","Moleculin Biotech, Inc.",Healthcare,Biotechnology,"5300 Memorial Drive Suite 950 Houston, TX 77007 United States",https://moleculin.com
MBUU,1391178600,"Malibu Boats, Inc.","Malibu Boats, Inc.",Consumer Cyclical,Recreational Vehicles,"5075 Kimberly Way Loudon, TN 37774 United States",https://www.malibuboats.com
MBWM,932477400,Mercantile Bank Corporation,Mercantile Bank Corporation,Financial Services,Banks - Regional,"310 Leonard Street NW Grand Rapids, MI 49504 United States",https://www.mercbank.com
MBX,1726234200,"MBX Biosciences, Inc.","MBX Biosciences, Inc.",Healthcare,Biotechnology,"11711 N. Meridian Street Suite 300 Carmel, IN 46032 United States",https://mbxbio.com
MC,1397655000,Moelis & Company,Moelis & Company,Financial Services,Capital Markets,"399 Park Avenue 4th Floor New York, NY 10022 United States",https://www.moelis.com
MCAG,1638541800,Mountain Crest Acquisition Corp. V,Mountain Crest Acquisition Corp,Financial Services,Shell Companies,"311 West 43rd Street 12th Floor New York, NY 10036 United States",https://www.mcacquisition.com/Mountain-Crest-V-/default.aspx
MCB,1510151400,Metropolitan Bank Holding Corp.,Metropolitan Bank Holding Corp.,Financial Services,Banks - Regional,"99 Park Avenue 12th Floor New York, NY 10016 United States",https://www.mcbankny.com
MCBS,1567690200,"MetroCity Bankshares, Inc.","MetroCity Bankshares, Inc.",Financial Services,Banks - Regional,"5114 Buford Highway NE Doraville Atlanta, GA 30340 United States",https://www.metrocitybank.bank
MCD,-110197800,McDonald's Corporation,McDonald's Corporation,Consumer Cyclical,Restaurants,"110 North Carpenter Street Chicago, IL 60607 United States",https://www.mcdonalds.com
MCFT,1437139800,"MasterCraft Boat Holdings, Inc.","MasterCraft Boat Holdings, Inc.",Consumer Cyclical,Recreational Vehicles,"100 Cherokee Cove Drive Vonore, TN 37885 United States",https://www.mastercraft.com
MCHP,732551400,Microchip Technology Incorporated,Microchip Technology Incorporat,Technology,Semiconductors,"2355 West Chandler Boulevard Chandler, AZ 85224-6199 United States",https://www.microchip.com
MCHX,1080743400,"Marchex, Inc.","Marchex, Inc.",Communication Services,Advertising Agencies,"1200 5th Avenue Suite 1300 Seattle, WA 98101 United States",https://www.marchex.com
MCK,784477800,McKesson Corporation,McKesson Corporation,Healthcare,Medical Distribution,"6555 State Highway 161 Irving, TX 75039 United States",https://www.mckesson.com
MCO,783613800,Moody's Corporation,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,"7 World Trade Center 250 Greenwich Street New York, NY 10007 United States",https://www.moodys.com
MCRB,1435325400,"Seres Therapeutics, Inc.","Seres Therapeutics, Inc.",Healthcare,Biotechnology,"101 Cambridgepark Drive Cambridge, MA 02140 United States",https://www.serestherapeutics.com
MCRI,744643800,"Monarch Casino & Resort, Inc.","Monarch Casino & Resort, Inc.",Consumer Cyclical,Resorts & Casinos,"3800 South Virginia Street Reno, NV 89502 United States",https://www.monarchcasino.com
MCS,322151400,The Marcus Corporation,Marcus Corporation (The),Communication Services,Entertainment,"100 East Wisconsin Avenue Suite 1900 Milwaukee, WI 53202-4125 United States",https://www.marcuscorp.com
MCVT,1268145000,"Mill City Ventures III, Ltd.","Mill City Ventures III, Ltd.",Financial Services,Credit Services,"1907 Wayzata Boulevard East Suite 205 Wayzata, MN 55391 United States",https://www.millcityventures3.com
MCW,1624627800,"Mister Car Wash, Inc.","Mister Car Wash, Inc.",Consumer Cyclical,Auto & Truck Dealerships,"222 East 5th Street Tucson, AZ 85705 United States",https://www.mistercarwash.com
MCY,501345000,Mercury General Corporation,Mercury General Corporation,Financial Services,Insurance - Property & Casualty,"4484 Wilshire Boulevard Los Angeles, CA 90010 United States",https://www.mercuryinsurance.com
MD,811603800,"Pediatrix Medical Group, Inc.","Pediatrix Medical Group, Inc.",Healthcare,Medical Care Facilities,"1301 Concord Terrace Sunrise, FL 33323 United States",https://www.pediatrix.com
MDAI,1617715800,"Spectral AI, Inc.","Spectral AI, Inc.",Healthcare,Medical Devices,"2515 McKinney Avenue Suite 1000 Dallas, TX 75201 United States",https://www.spectral-ai.com
MDB,1508419800,"MongoDB, Inc.","MongoDB, Inc.",Technology,Software - Infrastructure,"1633 Broadway 38th Floor New York, NY 10019 United States",https://www.mongodb.com
MDBH,1695303000,"MDB Capital Holdings, LLC","MDB Capital Holdings, LLC",Financial Services,Capital Markets,"14135 Midway Road Suite G-150 Addison, TX 75001 United States",https://www.mdb.com
MDGL,1170772200,"Madrigal Pharmaceuticals, Inc.","Madrigal Pharmaceuticals, Inc.",Healthcare,Biotechnology,"Four Tower Bridge Suite 200 200 Barr Harbor Drive West Conshohocken, PA 19428 United States",https://www.madrigalpharma.com
MDIA,1578321000,MediaCo Holding Inc.,Mediaco Holding Inc.,Communication Services,Broadcasting,"48 W. 25th Street Floor 3 New York, NY 10010 United States",https://mediacoholding.com
MDJH,1546957800,MDJM Ltd,MDJM LTD,Real Estate,Real Estate Services,"Fernie Castle, Letham Cupar, KY15 7RU United Kingdom",https://ir.mdjmjh.com
MDLZ,992439000,"Mondelez International, Inc.","Mondelez International, Inc.",Consumer Defensive,Confectioners,"905 West Fulton Market Suite 200 Chicago, IL 60607 United States",https://www.mondelezinternational.com
MDT,105197400,Medtronic plc,Medtronic plc.,Healthcare,Medical Devices,Building Two Parkmore Business Park West Galway Ireland,https://www.medtronic.com
MDU,99153000,"MDU Resources Group, Inc.","MDU Resources Group, Inc.",Industrials,Conglomerates,"1200 West Century Avenue PO Box 5650 Bismarck, ND 58506-5650 United States",https://www.mdu.com
MDWD,1395322200,MediWound Ltd.,MediWound Ltd.,Healthcare,Biotechnology,"42 Hayarkon Street Yavne, 8122745 Israel",https://www.mediwound.com
MDXG,1202826600,"MiMedx Group, Inc.","MiMedx Group, Inc",Healthcare,Biotechnology,"1775 West Oak Commons Court, NE Marietta, GA 30062 United States",https://www.mimedx.com
MDXH,1636032600,MDxHealth SA,MDxHealth SA,Healthcare,Diagnostics & Research,"CAP Business Center Rue d’Abhooz 31 Zone Industrielle des Hauts-Sarts Herstal, 4040 Belgium",https://mdxhealth.com
ME,1606141800,23andMe Holding Co.,23andMe Holding Co.,Healthcare,Diagnostics & Research,"349 Oyster Point Boulevard South San Francisco, CA 94080 United States",https://www.23andme.com
MEC,1557408600,"Mayville Engineering Company, Inc.","Mayville Engineering Company, I",Industrials,Metal Fabrication,"135 S. 84th Street Suite 300 Milwaukee, WI 53214 United States",https://www.mecinc.com
MED,757261800,"Medifast, Inc.",MEDIFAST INC,Consumer Cyclical,Personal Services,"100 International Drive 18th Floor Baltimore, MD 21202 United States",https://medifastinc.com
MEDP,1470922200,"Medpace Holdings, Inc.","Medpace Holdings, Inc.",Healthcare,Diagnostics & Research,"5375 Medpace Way Cincinnati, OH 45227 United States",https://www.medpace.com
MEG,1595511000,"Montrose Environmental Group, Inc.","Montrose Environmental Group, I",Industrials,Waste Management,"5120 Northshore Drive North Little Rock, AR 72118 United States",https://www.montrose-env.com
MEGL,1659706200,Magic Empire Global Limited,Magic Empire Global Limited,Financial Services,Capital Markets,8 Wyndham Street 3rd Floor Central Hong Kong,https://www.meglmagic.com
MEI,403968600,"Methode Electronics, Inc.","Methode Electronics, Inc.",Technology,Electronic Components,"8750 West Bryn Mawr Avenue Suite 1000 Chicago, IL 60631-3518 United States",https://www.methode.com
MEIP,1071757800,"MEI Pharma, Inc.","MEI Pharma, Inc.",Healthcare,Biotechnology,"9920 Pacific Heights Blvd. Suite 150 San Diego, CA 92121 United States",https://meipharma.com
MELI,1186752600,"MercadoLibre, Inc.","MercadoLibre, Inc.",Consumer Cyclical,Internet Retail,"WTC Free Zone Dr. Luis Bonavita 1294, Of. 1733 Tower II Montevideo, 11300 Uruguay",https://www.mercadolibre.com
MEOH,706282200,Methanex Corporation,Methanex Corporation,Basic Materials,Chemicals,"1800 Waterfront Centre 200 Burrard Street Vancouver, BC V6C 3M1 Canada",https://www.methanex.com
MERC,585408600,Mercer International Inc.,Mercer International Inc.,Basic Materials,Paper & Paper Products,"700 West Pender Street Suite 1120 Vancouver, BC V6C 1G8 Canada",https://www.mercerint.com
MESA,1533907800,"Mesa Air Group, Inc.","Mesa Air Group, Inc.",Industrials,Airlines,"410 North 44th Street Suite 700 Phoenix, AZ 85008 United States",https://www.mesa-air.com
MET,954941400,"MetLife, Inc.","MetLife, Inc.",Financial Services,Insurance - Life,"200 Park Avenue New York, NY 10166-0188 United States",https://www.metlife.com
